City,Location,Area,Bedrooms,Bathrooms,Generator,Furnished,Internet,Gym,Balcony,Parking,En-suite,Lift,Price
Westlands,Runda,Land Area 0 m²,2,2,1,0,1,0,1,1,1,0,150000
Nyali,Nyali Area,Building Area 1750 m²,2,2,1,1,1,1,1,1,1,0,85000
Nairobi,Kileleshwa,Building Area 80 m²,2,3,1,0,1,1,1,1,1,0,80000
Mombasa,Shanzu,,3,4,1,1,1,1,1,1,1,0,20000
Nairobi,Muthaiga,,3,3,0,0,1,1,1,1,0,0,220000
Nairobi,Kilimani,,1,1,1,1,0,1,1,1,0,0,150000
Westlands,Westlands Area,,3,4,1,0,0,1,1,1,1,0,200000
Nairobi,Lavington,,3,3,1,0,1,1,1,1,1,0,130000
Westlands,Rhapta Road,Building Area 170 m²,3,2,0,0,1,0,1,1,1,0,85000
Westlands,Waiyaki Way,,3,4,1,0,0,1,1,1,1,0,140000
Nyali,Nyali Area,,3,4,0,1,1,0,1,1,1,0,100000
Nairobi,Kilimani,,2,2,0,0,0,0,0,1,1,0,100000
Nyali,Mkomani,,3,3,0,1,1,0,1,1,1,0,13000
Westlands,Rhapta Road,Building Area 210 m²,3,4,1,0,1,1,1,1,1,0,130000
Westlands,Brookside,,3,3,1,0,0,0,1,1,1,0,140000
Nairobi,Lavington,Building Area 111 m²,1,1,1,1,1,1,1,1,1,0,130000
Nairobi,Lavington,,4,4,1,1,1,1,1,1,1,0,250000
Nyali,Nyali Area,,3,2,1,0,1,1,1,1,1,0,65000
Westlands,Rosslyn,,4,4,1,0,1,1,1,1,1,0,300000
Nairobi,Lavington,Building Area 280 m²,3,4,1,1,0,0,0,1,1,0,270000
Roysambu,Kahawa West,Building Area 30 m²,1,1,0,0,0,0,0,0,0,0,12000
Westlands,Westlands Area,,1,1,1,1,1,1,1,1,1,0,180000
Westlands,Spring Valley,,3,3,1,0,1,1,1,1,1,0,280000
Nairobi,Embakasi,,3,2,0,1,1,0,0,1,1,0,95000
Kilifi County,Malindi,,2,,1,1,0,1,1,1,1,0,10000
Nairobi,Kilimani,,1,2,1,1,1,1,1,1,1,0,7500
Nyali,Nyali Area,Building Area 2640 ft²,3,4,1,1,1,1,1,1,1,0,250000
Westlands,Rhapta Road,Building Area 170 m²,3,3,0,0,0,0,1,1,1,0,90000
Westlands,Westlands Area,Building Area 96 m²,1,1,1,0,1,1,1,1,1,0,100000
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,90000
Nairobi,Kileleshwa,,3,1,0,0,0,1,1,1,0,0,185000
Nairobi,Kileleshwa,Building Area 140 m²,3,3,1,0,1,1,1,1,1,0,85000
Nyali,Nyali Area,Building Area 2586 ft²,3,4,1,0,0,1,1,1,1,0,230000
Nairobi,Karen,,1,,0,1,1,0,1,1,0,0,30000
Nairobi,Kileleshwa,,1,2,1,0,1,1,1,1,1,0,70000
Kilifi County,Mtwapa,Land Area 1100 m²,10,10,1,1,1,1,1,1,1,0,3500
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,140000
Westlands,Westlands Area,,4,,1,0,1,1,1,1,0,0,270000
Westlands,Parklands,,2,2,0,0,0,0,1,1,1,0,150000
Nyali,Nyali Area,,2,2,0,0,1,0,1,1,1,0,57500
Westlands,Runda,Building Area 230 m²,2,3,1,1,1,0,1,1,1,0,230000
Westlands,Brookside,,2,3,1,0,1,0,1,1,1,0,75000
Kiambu County,Ruaka,,0,1,1,1,1,0,0,1,0,0,85000
Westlands,Parklands,,4,3,0,1,0,0,1,0,0,0,140000
Westlands,Westlands Area,,5,5,1,0,0,0,0,1,1,0,350000
Nairobi,Upper Hill,,1,,0,0,0,0,0,0,0,0,120000
Nyali,Nyali Area,,1,1,1,1,1,1,1,1,1,0,60000
Westlands,Riverside,Building Area 2400 ft²,3,3,1,0,1,0,1,1,1,0,180000
Nairobi,Kileleshwa,Building Area 26 m²,3,4,0,1,0,0,0,0,0,0,300000
Roysambu,Garden Estate,,2,2,1,0,0,1,1,1,0,0,99000
Westlands,Westlands Area,,1,,0,0,0,0,1,0,1,0,100000
Nairobi,Kileleshwa,,2,2,1,0,1,1,1,1,1,0,115000
Nyali,Nyali Area,,4,5,1,0,1,1,1,1,1,0,240000
Westlands,Riverside,Building Area 223 m²,3,4,1,0,1,0,1,1,1,0,150000
Ruiru,Tatu City,,2,2,1,0,1,1,1,1,1,0,50000
Westlands,Parklands,Building Area 200 m²,3,4,1,0,1,1,1,1,1,0,250000
Westlands,Westlands Area,,4,4,1,0,1,1,1,1,1,0,300000
Nairobi,Kilimani,Building Area 150 m²,2,2,1,0,1,1,1,1,1,0,285130
Nairobi,Kilimani,,3,2,1,0,1,1,0,1,1,0,120000
Nairobi,Lavington,,4,3,1,0,1,1,1,1,1,0,200000
Nairobi,Lavington,,4,4,1,0,1,1,1,1,1,0,250000
Westlands,Rhapta Road,Building Area 88 m²,1,1,1,1,1,1,0,1,1,0,160000
Nairobi,Kilimani,Building Area 117 m²,2,3,1,1,1,1,1,1,1,0,230000
Nairobi,Kilimani,Building Area 120 m²,2,3,0,0,0,0,0,0,0,0,100000
Nairobi,Kilimani,,3,,1,1,1,1,1,1,1,0,250000
Nairobi,Kileleshwa,Building Area 90 m²,2,2,1,1,1,1,1,1,1,0,170000
Kiambu County,Thika,,3,2,0,0,0,0,0,0,0,0,25000
Kilifi County,Mtwapa,Building Area 1240 ft²,2,3,0,0,1,0,1,1,1,0,35000
Nairobi,Kileleshwa,,3,3,1,1,1,0,0,1,1,0,150000
Westlands,Westlands Area,,1,1,1,0,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,,4,4,1,0,1,1,1,1,1,0,325000
Nairobi,Kileleshwa,Building Area 80 m²,1,1,1,1,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,Building Area 200 m²,3,3,1,1,1,1,1,1,1,0,200000
Westlands,Parklands,Building Area 121 m²,2,2,0,1,1,0,1,1,1,0,210000
Nairobi,Kilimani,Building Area 140 m²,3,3,1,0,1,1,1,1,1,0,75000
Kilifi County,Mtwapa,Land Area 2 ac,3,3,0,1,1,0,1,1,1,0,65000
Nairobi,Kileleshwa,,3,3,0,0,0,0,1,1,1,0,90000
Westlands,Parklands,,3,3,1,1,0,0,1,1,1,0,120000
Westlands,Westlands Area,,4,4,1,1,1,1,1,1,1,0,320000
Kiambu County,Thindigua,,2,2,0,0,0,0,0,1,1,0,30000
Nairobi,Hurlingham,,3,,0,0,0,0,0,0,0,0,180000
Nairobi,Kileleshwa,,3,3,1,0,0,1,1,0,1,0,130000
Westlands,Westlands Area,,1,2,1,1,1,0,1,1,1,0,150000
Nairobi,Kileleshwa,,3,,,,,,,,,,65000
Westlands,Parklands,,3,3,1,0,1,0,1,1,0,0,130000
Nairobi,Kilimani,,2,,1,1,1,0,1,1,0,0,160000
Westlands,Riverside,,2,3,1,0,1,0,1,1,1,0,85000
Nyali,Nyali Area,,3,3,1,0,1,0,1,1,1,0,140000
Westlands,General Mathenge,,4,4,1,0,1,1,1,1,1,0,485000
Nyali,Nyali Area,Building Area 2460 ft²,4,5,1,0,1,0,0,1,1,0,160000
Westlands,Lower Kabete,,4,5,1,0,1,1,1,1,1,0,280000
Westlands,Westlands Area,,3,2,0,0,0,1,1,1,1,0,185000
Nairobi,Muthaiga,,4,5,1,0,1,1,1,1,1,0,350000
Westlands,Westlands Area,,2,3,1,0,1,0,1,1,1,0,90000
Nyali,Nyali Area,Building Area 2500 m²,3,4,1,0,1,0,1,1,1,0,60000
Westlands,Parklands,,3,2,0,0,0,0,1,1,1,0,115000
Nyali,Nyali Area,Building Area 2000 m²,3,2,0,1,1,0,1,1,1,0,10000
Kilifi County,Mtwapa,Land Area 2 ac,3,3,0,0,1,0,1,1,1,0,65000
Nyali,Mkomani,Building Area 2241 ft²,3,4,1,1,1,1,1,1,1,0,250000
Nairobi,Kileleshwa,,1,,0,0,0,1,0,1,0,0,190000
Westlands,Nyari,,1,1,0,0,1,1,1,1,1,0,145000
Nairobi,Kileleshwa,,1,1,1,1,1,1,1,1,0,0,110000
Nairobi,Kileleshwa,,2,2,0,0,1,0,1,1,1,0,75000
Westlands,Rhapta Road,Building Area 120 m²,2,2,1,0,1,1,0,1,1,0,90000
Nyali,Nyali Area,Building Area 250 m²,2,2,1,1,1,0,1,1,1,0,22000
Westlands,Nyari,,2,2,1,1,1,1,1,1,1,0,300000
Westlands,Loresho,,2,2,0,0,1,0,1,1,1,0,70000
Nairobi,Ridgeways,,2,1,0,0,0,0,0,0,0,0,70000
Nairobi,Kilimani,,3,2,0,0,0,0,1,1,1,0,65000
Westlands,Parklands,,3,4,1,1,1,1,1,1,1,0,200000
Nairobi,Kilimani,,3,2,0,1,0,1,0,0,0,0,100000
Westlands,Riverside,,4,4,0,0,0,0,1,1,1,0,110000
Westlands,Riverside,,1,1,1,1,1,1,1,1,1,0,110000
Westlands,Karura,,2,3,1,0,1,1,1,1,1,0,160000
Nairobi,Ruaraka,,2,2,,,,,,,,,140000
Nairobi,Kilimani,Building Area 1938 ft²,3,3,1,0,1,1,1,1,1,0,130000
Nairobi,Thika Road,Building Area 123 m²,3,3,1,0,1,1,1,1,1,0,113000
Westlands,Waiyaki Way,,2,2,1,1,1,1,1,1,1,0,330000
Westlands,Westlands Area,,2,2,1,0,0,0,1,1,1,0,70000
Westlands,General Mathenge,,3,3,1,0,1,1,1,1,1,0,200000
Nyali,Nyali Area,,3,4,0,0,1,0,1,1,1,0,110000
Nairobi,Kiambu Road,,2,1,0,0,1,0,1,1,1,0,50000
Westlands,Westlands Area,,1,2,1,0,1,1,1,1,1,0,90000
Westlands,General Mathenge,,4,4,1,0,1,1,1,1,1,0,270000
Nairobi,Kilimani,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,200000
Westlands,Riverside,,1,,0,0,0,1,0,1,0,0,140000
Nairobi,Kilimani,Building Area 200 m²,3,4,1,1,1,1,1,1,1,0,200000
Westlands,General Mathenge,,2,2,1,1,1,1,1,1,1,0,280000
Westlands,Westlands Area,,2,2,1,1,1,0,1,1,1,0,200000
Nairobi,Kilimani,Building Area 140 m²,2,4,1,1,1,1,1,1,1,0,190000
Westlands,General Mathenge,,4,5,1,1,1,1,1,1,1,0,300000
Nairobi,Muthaiga,,4,5,0,0,0,0,0,0,0,0,300000
Nairobi,Karen,,2,,0,0,0,0,0,0,0,0,38000
Nairobi,Kilimani,,2,,1,1,1,0,1,1,1,0,190000
Nairobi,Kilimani,,2,,1,1,1,1,1,1,1,0,200000
Westlands,Brookside,,2,,1,0,1,1,1,1,1,0,100000
Nyali,Nyali Area,,2,2,1,1,0,0,0,1,0,0,70000
Nairobi,Kilimani,,2,2,1,0,1,1,1,1,0,0,230000
Kiambu County,Ruaka,Building Area 10118 m²,3,2,0,0,0,0,0,0,0,0,48000
Nairobi,Thika Road,Building Area 86 m²,2,2,1,0,1,1,1,1,1,0,96000
Westlands,Westlands Area,,3,3,1,1,1,1,1,1,1,0,400000
Kikuyu,Kinoo,,3,3,1,0,1,0,1,1,1,0,55000
Nyali,Nyali Area,Building Area 2100 ft²,3,2,1,0,1,0,1,1,1,0,70000
Nairobi,Kileleshwa,,2,3,1,0,0,1,1,1,1,0,85000
Nairobi,Kileleshwa,,2,2,1,0,1,1,1,1,1,0,75000
Westlands,Rhapta Road,,2,2,1,1,1,1,1,1,1,0,180000
Nairobi,Upper Hill,,1,1,1,1,1,1,1,1,1,0,90000
Nairobi,Kileleshwa,Building Area 210 m²,2,3,1,1,1,1,1,1,1,0,200000
Westlands,Riverside,Building Area 200 m²,2,3,1,0,1,0,0,1,1,0,130000
Nairobi,Kilimani,Building Area 130 m²,2,2,1,1,1,1,1,1,1,0,200000
Westlands,Westlands Area,,1,2,1,0,0,0,1,1,1,0,75000
Kajiado County,Ongata Rongai,Building Area 84 m²,2,2,1,0,1,1,0,1,0,0,25000
Nairobi,Kilimani,Building Area 220 m²,2,3,1,1,1,0,1,1,1,0,150000
Westlands,General Mathenge,Building Area 143 m²,2,3,1,1,1,1,0,1,1,0,220000
Nyali,Nyali Area,Building Area 260 m²,4,5,1,0,1,1,1,1,1,0,150000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,220000
Westlands,General Mathenge,,2,2,1,1,0,1,0,0,1,0,253000
Nairobi,Kilimani,,3,3,1,1,1,1,1,1,1,0,275000
Westlands,Riverside,Building Area 400 m²,4,4,,,,,,,,,270000
Westlands,Riverside,,2,2,1,0,0,1,0,0,1,0,160000
Nairobi,Utawala,,2,1,0,0,0,0,1,1,0,0,25000
Nairobi,Hurlingham,,4,4,1,0,1,1,1,1,1,0,150000
Westlands,Westlands Area,,2,3,1,1,1,1,1,0,1,0,220000
Westlands,Karura,Building Area 280 m²,3,4,1,1,1,1,1,1,1,0,250000
Ruiru,Membley,,3,3,0,0,1,0,1,1,1,0,55000
Nairobi,Ngong Road,,1,1,0,0,1,0,1,1,0,0,35000
Westlands,Westlands Area,Building Area 2700 ft²,4,4,1,0,1,0,1,1,1,0,140000
Roysambu,Garden Estate,,3,2,1,0,0,1,1,1,1,0,80000
Mombasa Island,Mombasa CBD,Building Area 2346 ft²,3,2,1,0,1,0,1,1,1,0,55000
Westlands,General Mathenge,,4,4,1,0,1,1,1,1,1,0,400000
Nairobi,Kilimani,Building Area 220 m²,3,3,1,0,1,0,1,1,1,0,90000
Nairobi,Kileleshwa,,2,2,0,0,0,1,1,1,1,0,120000
Nairobi,Thika Road,,3,3,1,1,0,1,1,1,1,0,200000
Westlands,Riverside,,3,3,1,1,1,1,1,1,1,0,180000
Nairobi,Kilimani,,3,3,1,1,1,1,1,1,0,0,180000
Nairobi,Lavington,,4,4,1,1,1,0,1,1,1,0,330000
Westlands,General Mathenge,Building Area 210 m²,3,4,1,1,1,1,1,1,1,0,250000
Westlands,Riverside,,3,2,0,0,0,0,0,1,0,0,100000
Nairobi,Kileleshwa,,3,2,0,0,0,1,0,1,1,0,85000
Nairobi,Lavington,Building Area 267 m²,4,5,1,0,1,1,1,1,1,0,250000
Nyali,Nyali Area,,3,2,1,1,1,0,1,1,1,0,100000
Westlands,General Mathenge,,3,4,1,0,1,1,1,1,1,0,145000
Nairobi,Kilimani,,1,1,1,1,1,1,0,1,1,0,120000
Nairobi,Kilimani,,2,3,1,0,1,0,1,1,1,0,80000
Nyali,Nyali Area,Building Area 2896 ft²,4,5,1,0,1,0,1,1,1,0,110000
Nyali,Nyali Area,,3,3,1,1,1,0,1,1,1,0,120000
Westlands,Brookside,,3,3,1,0,1,1,1,1,1,0,150000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,165000
Westlands,Westlands Area,,3,3,1,1,1,1,1,1,1,0,135000
Westlands,Westlands Area,,1,1,1,0,0,0,1,1,0,0,40000
Nyali,Nyali Area,Building Area 2980 ft²,4,5,1,0,1,1,1,1,1,0,150000
Roysambu,Kahawa West,,2,2,0,0,1,0,1,1,1,0,33000
Nyali,Nyali Area,,2,3,1,1,1,1,1,1,1,0,15000
Nairobi,Kilimani,,3,5,1,0,1,1,1,1,1,0,200000
Westlands,Runda,,2,2,0,1,0,0,1,0,1,0,371000
Nairobi,Kileleshwa,,3,3,1,0,0,1,1,1,1,0,130000
Nairobi,Kilimani,,3,4,0,0,0,0,0,1,0,0,140000
Mombasa Island,Mombasa CBD,Building Area 2890 ft²,4,3,0,0,0,0,0,1,1,0,75000
Westlands,Westlands Area,,2,2,1,0,1,0,0,1,1,0,70000
Nairobi,Kiambu Road,,2,2,0,1,1,0,0,1,1,0,120000
Westlands,Brookside,,2,2,1,0,1,1,1,1,1,0,100000
Nairobi,Kileleshwa,,3,2,0,0,0,0,1,1,1,0,85000
Mombasa Island,Mombasa CBD,Building Area 3456 ft²,4,5,1,0,0,0,1,1,1,0,140000
Nairobi,Kileleshwa,,3,3,1,1,0,1,1,1,1,0,180000
Westlands,Parklands,Building Area 1100 ft²,1,1,0,0,1,0,1,1,1,0,50000
Nairobi,Valley Arcade,,1,1,1,0,1,1,1,1,0,0,60000
Westlands,Kitisuru,,2,2,1,1,1,0,1,1,1,0,240000
Nairobi,Lavington,,0,1,1,0,1,1,1,1,1,0,45000
Westlands,Westlands Area,,4,4,1,1,0,1,1,1,1,0,310000
Westlands,Westlands Area,,2,2,1,0,0,0,1,1,0,0,90000
Nairobi,Kilimani,Building Area 124 m²,2,3,1,1,1,1,1,1,1,0,170000
Kiambu County,Ruaka,,2,,0,0,1,0,1,1,0,0,27000
Nairobi,Kilimani,,2,,1,1,0,1,1,1,1,0,170000
Westlands,Rhapta Road,,2,3,1,0,1,1,1,1,1,0,150000
Kikuyu,Kikuyu Town,,2,2,0,0,1,0,1,1,1,0,20000
Nairobi,Kilimani,,2,2,1,0,0,1,1,0,0,0,250000
Westlands,Brookside,,2,2,1,1,1,0,1,1,1,0,160000
Nairobi,Kilimani,,2,3,1,0,1,1,1,1,1,0,80000
Nairobi,Lavington,,1,1,0,0,1,0,0,1,1,0,25000
Nairobi,Kasarani,,1,1,0,0,1,0,1,1,0,0,21000
Nyali,Nyali Area,,3,3,1,1,0,0,1,1,0,0,220000
Nyali,Mkomani,Building Area 2500 m²,3,4,1,1,1,0,1,1,1,0,200000
Nairobi,Lavington,,3,3,1,0,0,1,1,1,1,0,140000
Nairobi,Kilimani,,3,2,1,0,0,1,0,0,1,0,120000
Westlands,Westlands Area,,2,2,0,0,0,0,0,0,1,0,150000
Westlands,Rhapta Road,,3,3,1,0,1,1,1,1,1,0,220000
Westlands,Westlands Area,,2,2,1,1,1,0,0,1,1,0,not
Nairobi,Kileleshwa,,3,,0,0,0,0,0,0,0,0,150000
Nairobi,Lavington,,4,4,1,0,1,1,1,1,1,0,180000
Nairobi,Kilimani,Building Area 120 m²,2,2,1,1,1,0,0,1,1,0,180000
Nairobi,Kilimani,,2,2,1,0,0,1,1,1,1,0,170000
Westlands,Brookside,,4,4,1,0,0,1,1,1,1,0,150000
Nairobi,Kilimani,,2,3,1,0,0,0,0,1,1,0,80000
Nairobi,Lavington,,1,1,0,0,1,0,0,1,1,0,60000
Westlands,Westlands Area,Building Area 60 m²,1,2,1,1,1,1,1,1,1,0,160000
Westlands,Riverside,,2,2,1,0,1,0,0,1,1,0,120000
Westlands,Parklands,Building Area 260 m²,3,3,1,1,1,1,1,1,1,0,300000
Kiambu County,Ruaka,Building Area 125 m²,2,2,0,0,0,1,1,1,1,0,40000
Westlands,Riverside,,4,5,1,1,1,1,1,1,1,0,300000
Westlands,Brookside,,3,3,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,,1,1,1,1,1,1,1,1,1,0,100000
Nairobi,Kilimani,Office Space 3000 ft²,3,2,1,0,0,0,1,1,1,0,110000
Nairobi,Kileleshwa,,2,2,1,1,1,1,1,1,1,0,150000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,200000
Westlands,Westlands Area,,4,5,1,0,1,1,1,1,1,0,160000
Westlands,Karura,,0,1,0,1,0,0,1,1,0,0,65000
Nairobi,Kilimani,Building Area 196 m²,2,,1,1,1,1,1,1,1,0,220000
Westlands,Riverside,Building Area 154 m²,3,3,1,1,1,1,1,1,1,0,350000
Westlands,Riverside,Building Area 250 m²,3,3,1,1,1,1,1,1,1,0,300000
Nairobi,Lavington,,1,1,0,0,0,0,0,0,1,0,70000
Westlands,Parklands,Building Area 4047 m²,1,2,0,1,0,0,0,0,0,0,120000
Nairobi,Lavington,,4,,1,1,1,0,1,1,1,0,250000
Nairobi,Kileleshwa,,3,3,1,0,0,1,0,1,1,0,85000
Nyali,Nyali Area,,3,3,0,0,1,0,1,1,1,0,60000
Nyali,Nyali Area,,3,3,1,1,1,1,0,1,1,0,90000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,70000
Westlands,General Mathenge,,3,,1,1,1,1,1,1,1,0,280000
Nairobi,Kilimani,Building Area 114 m²,2,3,1,1,1,1,1,1,1,0,170000
Nairobi,Kilimani,Building Area 40 m²,0,1,1,1,1,1,0,1,0,0,5500
Nairobi,Kileleshwa,,3,4,1,0,1,1,1,1,1,0,250000
Nairobi,Thika Road,Building Area 99 m²,2,2,1,0,1,1,1,1,1,0,89000
Westlands,General Mathenge,,2,3,1,0,1,1,1,1,1,0,180000
Nyali,Nyali Area,data_properties.area_type_value. 2500 ft²,3,4,1,0,0,1,1,1,1,0,120000
Westlands,Westlands Area,Building Area 90 m²,1,1,1,0,1,1,1,1,1,0,75000
Westlands,General Mathenge,Building Area 625 m²,4,5,1,0,1,1,1,1,1,0,450000
Nairobi,Kileleshwa,,2,2,0,0,0,0,1,0,0,0,170000
Westlands,Parklands,,2,2,1,0,1,1,1,1,1,0,200000
Nairobi,Lavington,,1,1,1,1,1,1,1,1,1,0,120000
Nairobi,Lavington,,3,3,1,1,1,1,1,1,1,0,170000
Roysambu,Kahawa West,,2,2,0,0,0,0,0,0,0,0,35000
Mombasa Island,Tudor,Building Area 1540 ft²,2,2,1,1,1,0,1,1,1,0,150000
Nairobi,Kilimani,,5,5,0,0,0,1,1,1,0,0,200000
